source_dataset,session_id,source_sha256,model_split_role,video_id,query_id,unit_id,start_time,end_time,unit_score,top_track_id,top_class_id,candidate_count,top_track_evidence_json,verification_key,label_scope,witness_track_id,opportunity_id
nexar_collision_prediction,nexar:00148.mp4,65a0bdc962003acecb3139571028929f03e0825700f599f4921f8688aa89472e,model_train,nexar:00148.mp4,Q1,0,0.0,10.0,0.8919328502845957,2.0,2.0,28,"{""approximate_ttc_urgency"": 1.2850738101419903, ""box_growth"": 2.2781531738302685, ""front_region_occupancy"": 0.6781622712317361, ""path_directed_lateral_motion"": 0.014167428016662601, ""track_persistence"": 50.0}",nexar_collision_prediction|nexar:00148.mp4|Q1|0,UNIT_OUTCOME,2.0,nexar_collision_prediction|nexar:00148.mp4|Q1|0|track:2
nexar_collision_prediction,nexar:00148.mp4,65a0bdc962003acecb3139571028929f03e0825700f599f4921f8688aa89472e,model_train,nexar:00148.mp4,Q1,1,10.0,20.0,0.9048811992249906,4.0,2.0,27,"{""approximate_ttc_urgency"": 1.3631538913199854, ""box_growth"": 2.364746514341481, ""front_region_occupancy"": 0.7019983037731558, ""path_directed_lateral_motion"": 0.018539786338805996, ""track_persistence"": 32.0}",nexar_collision_prediction|nexar:00148.mp4|Q1|1,UNIT_OUTCOME,4.0,nexar_collision_prediction|nexar:00148.mp4|Q1|1|track:4
nexar_collision_prediction,nexar:00148.mp4,65a0bdc962003acecb3139571028929f03e0825700f599f4921f8688aa89472e,model_train,nexar:00148.mp4,Q1,2,20.0,30.0,0.7206309797339404,7.0,2.0,17,"{""approximate_ttc_urgency"": 0.554381149572425, ""box_growth"": 1.071036853640782, ""front_region_occupancy"": 0.41276152938113636, ""path_directed_lateral_motion"": 0.03355431556701675, ""track_persistence"": 14.0}",nexar_collision_prediction|nexar:00148.mp4|Q1|2,UNIT_OUTCOME,7.0,nexar_collision_prediction|nexar:00148.mp4|Q1|2|track:7
nexar_collision_prediction,nexar:00148.mp4,65a0bdc962003acecb3139571028929f03e0825700f599f4921f8688aa89472e,model_train,nexar:00148.mp4,Q1,3,30.0,40.0,0.7240087533061461,44.0,2.0,9,"{""approximate_ttc_urgency"": 0.9571391207897708, ""box_growth"": 1.7636087203198727, ""front_region_occupancy"": 0.46200573496543157, ""path_directed_lateral_motion"": 0.0034077167510986953, ""track_persistence"": 26.0}",nexar_collision_prediction|nexar:00148.mp4|Q1|3,UNIT_OUTCOME,44.0,nexar_collision_prediction|nexar:00148.mp4|Q1|3|track:44
nexar_collision_prediction,nexar:00148.mp4,65a0bdc962003acecb3139571028929f03e0825700f599f4921f8688aa89472e,model_train,nexar:00148.mp4,Q1,4,35.1,40.1,0.6872992847363152,6.0,2.0,12,"{""approximate_ttc_urgency"": 0.9378518247979389, ""box_growth"": 1.6457609691247137, ""front_region_occupancy"": 0.46212920489198756, ""path_directed_lateral_motion"": 0.00236336390177412, ""track_persistence"": 23.0}",nexar_collision_prediction|nexar:00148.mp4|Q1|4,UNIT_OUTCOME,6.0,nexar_collision_prediction|nexar:00148.mp4|Q1|4|track:6
nexar_collision_prediction,nexar:00148.mp4,65a0bdc962003acecb3139571028929f03e0825700f599f4921f8688aa89472e,model_train,nexar:00148.mp4,Q2,0,0.0,10.0,0.0,,,0,{},nexar_collision_prediction|nexar:00148.mp4|Q2|0,UNIT_OUTCOME,,nexar_collision_prediction|nexar:00148.mp4|Q2|0|track:NONE
nexar_collision_prediction,nexar:00148.mp4,65a0bdc962003acecb3139571028929f03e0825700f599f4921f8688aa89472e,model_train,nexar:00148.mp4,Q2,1,10.0,20.0,0.03333333333333333,11.0,0.0,1,"{""approximate_ttc_urgency"": 0.0, ""box_growth"": 0.0, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 1.0}",nexar_collision_prediction|nexar:00148.mp4|Q2|1,UNIT_OUTCOME,11.0,nexar_collision_prediction|nexar:00148.mp4|Q2|1|track:11
nexar_collision_prediction,nexar:00148.mp4,65a0bdc962003acecb3139571028929f03e0825700f599f4921f8688aa89472e,model_train,nexar:00148.mp4,Q2,2,20.0,30.0,0.4717948717948718,40.0,0.0,5,"{""approximate_ttc_urgency"": 1.0271558883836671, ""box_growth"": 1.8535447494146697, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.00356388092041028, ""track_persistence"": 20.0}",nexar_collision_prediction|nexar:00148.mp4|Q2|2,UNIT_OUTCOME,40.0,nexar_collision_prediction|nexar:00148.mp4|Q2|2|track:40
nexar_collision_prediction,nexar:00148.mp4,65a0bdc962003acecb3139571028929f03e0825700f599f4921f8688aa89472e,model_train,nexar:00148.mp4,Q2,3,30.0,40.0,0.7444444444444445,33.0,0.0,7,"{""approximate_ttc_urgency"": 1.182679021930425, ""box_growth"": 2.108759997969745, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.11150407791137582, ""track_persistence"": 27.0}",nexar_collision_prediction|nexar:00148.mp4|Q2|3,UNIT_OUTCOME,33.0,nexar_collision_prediction|nexar:00148.mp4|Q2|3|track:33
nexar_collision_prediction,nexar:00148.mp4,65a0bdc962003acecb3139571028929f03e0825700f599f4921f8688aa89472e,model_train,nexar:00148.mp4,Q2,4,35.1,40.1,0.6564102564102564,3.0,0.0,5,"{""approximate_ttc_urgency"": 0.18321700050882347, ""box_growth"": 0.3582138388548798, ""front_region_occupancy"": 0.7353164569067303, ""path_directed_lateral_motion"": 0.20975077152252639, ""track_persistence"": 25.0}",nexar_collision_prediction|nexar:00148.mp4|Q2|4,UNIT_OUTCOME,3.0,nexar_collision_prediction|nexar:00148.mp4|Q2|4|track:3
