source_dataset,session_id,source_sha256,model_split_role,video_id,query_id,unit_id,track_id,class_id,observations,track_persistence,path_directed_lateral_motion,box_growth,front_region_occupancy,approximate_ttc_urgency,lane_relative_motion,boundary_crossing,ego_corridor_overlap,road_geometry_reliability,track_persistence_normalized,path_directed_lateral_motion_normalized,box_growth_normalized,front_region_occupancy_normalized,approximate_ttc_urgency_normalized,candidate_score,verification_key,label_scope,witness_track_id,opportunity_id
nexar_collision_prediction,nexar:01178.mp4,cc493340f0de5cbf8593e687e020e17958cb0f0e9b47c5b569ef211a13d95a73,model_calibration,nexar:01178.mp4,Q1,0,1,2,3,3.0,0.0,1.394945385887432,0.0,0.7525658482177265,0.0,0.0,0.0,0.0,0.35294117647058826,0.0,0.41935483870967744,0.0,0.41935483870967744,0.23833017077798863,nexar_collision_prediction|nexar:01178.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,1,nexar_collision_prediction|nexar:01178.mp4|Q1|0|track:1
nexar_collision_prediction,nexar:01178.mp4,cc493340f0de5cbf8593e687e020e17958cb0f0e9b47c5b569ef211a13d95a73,model_calibration,nexar:01178.mp4,Q1,0,2,2,10,10.0,0.0,2.4587373280635965,0.6543058762778916,1.3261905370316127,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.9032258064516129,0.6153846153846154,0.8709677419354839,0.6073273974602248,nexar_collision_prediction|nexar:01178.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,2,nexar_collision_prediction|nexar:01178.mp4|Q1|0|track:2
nexar_collision_prediction,nexar:01178.mp4,cc493340f0de5cbf8593e687e020e17958cb0f0e9b47c5b569ef211a13d95a73,model_calibration,nexar:01178.mp4,Q1,0,3,2,3,3.0,0.07841819524765009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.8125,0.0,0.0,0.0,0.23308823529411765,nexar_collision_prediction|nexar:01178.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,3,nexar_collision_prediction|nexar:01178.mp4|Q1|0|track:3
nexar_collision_prediction,nexar:01178.mp4,cc493340f0de5cbf8593e687e020e17958cb0f0e9b47c5b569ef211a13d95a73,model_calibration,nexar:01178.mp4,Q1,0,4,2,3,3.0,0.0,1.5936095248710236,0.4372960928306889,0.852523290443282,0.0,0.0,0.0,0.0,0.35294117647058826,0.0,0.5483870967741935,0.2692307692307692,0.5161290322580645,0.3373376149467231,nexar_collision_prediction|nexar:01178.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,4,nexar_collision_prediction|nexar:01178.mp4|Q1|0|track:4
nexar_collision_prediction,nexar:01178.mp4,cc493340f0de5cbf8593e687e020e17958cb0f0e9b47c5b569ef211a13d95a73,model_calibration,nexar:01178.mp4,Q1,0,5,2,50,50.0,0.03734123706817643,1.5606169895386175,0.620483663966479,0.8629286979907137,0.0,0.0,0.0,0.0,1.0,0.625,0.5161290322580645,0.5769230769230769,0.5483870967741935,0.653287841191067,nexar_collision_prediction|nexar:01178.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,5,nexar_collision_prediction|nexar:01178.mp4|Q1|0|track:5
nexar_collision_prediction,nexar:01178.mp4,cc493340f0de5cbf8593e687e020e17958cb0f0e9b47c5b569ef211a13d95a73,model_calibration,nexar:01178.mp4,Q1,0,6,2,13,13.0,0.0,2.247076547985218,0.4013198237420956,1.2303663842286197,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.7741935483870968,0.19230769230769232,0.7741935483870968,0.5128448401693183,nexar_collision_prediction|nexar:01178.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,6,nexar_collision_prediction|nexar:01178.mp4|Q1|0|track:6
nexar_collision_prediction,nexar:01178.mp4,cc493340f0de5cbf8593e687e020e17958cb0f0e9b47c5b569ef211a13d95a73,model_calibration,nexar:01178.mp4,Q1,0,7,2,30,30.0,0.07791548967361443,2.4629916357910964,0.745351731558589,1.336840630512918,0.0,0.0,0.0,0.0,0.9705882352941176,0.75,0.9354838709677419,0.8846153846153846,0.9032258064516129,0.8887826594657714,nexar_collision_prediction|nexar:01178.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,7,nexar_collision_prediction|nexar:01178.mp4|Q1|0|track:7
nexar_collision_prediction,nexar:01178.mp4,cc493340f0de5cbf8593e687e020e17958cb0f0e9b47c5b569ef211a13d95a73,model_calibration,nexar:01178.mp4,Q1,0,8,2,16,16.0,0.023306116461753876,2.3738637918601904,0.48080270561098587,1.2998028470078287,0.0,0.0,0.0,0.0,0.9117647058823529,0.4375,0.8064516129032258,0.34615384615384615,0.8387096774193549,0.6681159684717559,nexar_collision_prediction|nexar:01178.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,8,nexar_collision_prediction|nexar:01178.mp4|Q1|0|track:8
nexar_collision_prediction,nexar:01178.mp4,cc493340f0de5cbf8593e687e020e17958cb0f0e9b47c5b569ef211a13d95a73,model_calibration,nexar:01178.mp4,Q1,0,10,2,13,13.0,0.0,2.0131846929389483,0.5231156238749262,1.0112013893918985,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.7096774193548387,0.38461538461538464,0.6774193548387096,0.5190483141147277,nexar_collision_prediction|nexar:01178.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,10,nexar_collision_prediction|nexar:01178.mp4|Q1|0|track:10
nexar_collision_prediction,nexar:01178.mp4,cc493340f0de5cbf8593e687e020e17958cb0f0e9b47c5b569ef211a13d95a73,model_calibration,nexar:01178.mp4,Q1,0,16,2,2,2.0,0.0,1.5387539179596266,0.32813094560949446,0.8256672995118204,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.45161290322580644,0.07692307692307693,0.4838709677419355,0.23777550722522262,nexar_collision_prediction|nexar:01178.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,16,nexar_collision_prediction|nexar:01178.mp4|Q1|0|track:16
nexar_collision_prediction,nexar:01178.mp4,cc493340f0de5cbf8593e687e020e17958cb0f0e9b47c5b569ef211a13d95a73,model_calibration,nexar:01178.mp4,Q1,0,24,2,10,10.0,0.0,2.451881912294248,0.33120550194511045,1.2984126623126373,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.8709677419354839,0.11538461538461539,0.8064516129032258,0.4879725587505474,nexar_collision_prediction|nexar:01178.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,24,nexar_collision_prediction|nexar:01178.mp4|Q1|0|track:24
nexar_collision_prediction,nexar:01178.mp4,cc493340f0de5cbf8593e687e020e17958cb0f0e9b47c5b569ef211a13d95a73,model_calibration,nexar:01178.mp4,Q1,0,26,2,5,5.0,0.0,1.8955095596709775,0.2083205210470624,1.0376236859374384,0.0,0.0,0.0,0.0,0.4411764705882353,0.0,0.6774193548387096,0.038461538461538464,0.7096774193548387,0.37334695664866446,nexar_collision_prediction|nexar:01178.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,26,nexar_collision_prediction|nexar:01178.mp4|Q1|0|track:26
nexar_collision_prediction,nexar:01178.mp4,cc493340f0de5cbf8593e687e020e17958cb0f0e9b47c5b569ef211a13d95a73,model_calibration,nexar:01178.mp4,Q1,0,43,2,12,12.0,0.0011941194534301218,2.527596925134927,0.42164969393076424,1.4194163812302512,0.0,0.0,0.0,0.0,0.75,0.125,0.967741935483871,0.23076923076923078,0.967741935483871,0.6082506203473945,nexar_collision_prediction|nexar:01178.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,43,nexar_collision_prediction|nexar:01178.mp4|Q1|0|track:43
