call_idx,unit_id,oracle_label_after_query,outcome_is_determinate,verified_positive,propagated_unit_count,proxy_score,selection_reason,oracle_accessed_only_after_selection
0,45,negative,True,False,0,0.1801930990222645,arc_progressive_sampling_label_propagation,True
1,63,negative,True,False,0,0.295905707398651,arc_progressive_sampling_label_propagation,True
2,16,negative,True,False,0,0.3355195024543571,arc_progressive_sampling_label_propagation,True
3,2,negative,True,False,0,0.2183258359016359,arc_progressive_sampling_label_propagation,True
4,111,positive,True,True,0,0.4097589050237029,arc_progressive_sampling_label_propagation,True
5,112,negative,True,False,0,0.3350807767878401,arc_progressive_sampling_label_propagation,True
6,15,negative,True,False,0,0.2156667567223876,arc_progressive_sampling_label_propagation,True
7,118,negative,True,False,0,0.3682008363835091,arc_progressive_sampling_label_propagation,True
8,110,negative,True,False,0,0.1862320380140883,arc_progressive_sampling_label_propagation,True
9,3,positive,True,True,0,0.320872522854531,arc_progressive_sampling_label_propagation,True
10,107,negative,True,False,0,0.4485295915164991,arc_progressive_sampling_label_propagation,True
11,102,negative,True,False,0,0.4817173743394279,arc_progressive_sampling_label_propagation,True
12,40,positive,True,True,0,0.235354423818303,arc_progressive_sampling_label_propagation,True
13,96,positive,True,True,0,0.2406992712578868,arc_progressive_sampling_label_propagation,True
14,17,negative,True,False,0,0.1838535960476572,arc_progressive_sampling_label_propagation,True
15,105,negative,True,False,0,0.5205731540797527,arc_progressive_sampling_label_propagation,True
16,18,negative,True,False,1,0.1670265715082185,arc_progressive_sampling_label_propagation,True
17,38,positive,True,True,0,0.2613564787105142,arc_progressive_sampling_label_propagation,True
18,115,negative,True,False,0,0.2806702374659445,arc_progressive_sampling_label_propagation,True
19,10,negative,True,False,0,0.3467367359039481,arc_progressive_sampling_label_propagation,True
20,103,negative,True,False,0,0.4674802672017925,arc_progressive_sampling_label_propagation,True
21,56,positive,True,True,0,0.3856315896264007,arc_progressive_sampling_label_propagation,True
22,33,negative,True,False,0,0.3543893665316283,arc_progressive_sampling_label_propagation,True
23,32,positive,True,True,0,0.2178679718882723,arc_progressive_sampling_label_propagation,True
24,98,positive,True,True,0,0.3893362928575637,arc_progressive_sampling_label_propagation,True
25,104,negative,True,False,0,0.444482340517773,arc_progressive_sampling_label_propagation,True
26,99,negative,True,False,0,0.3913404234500853,arc_progressive_sampling_label_propagation,True
27,66,negative,True,False,0,0.3381812183226065,arc_progressive_sampling_label_propagation,True
28,97,negative,True,False,0,0.3204710179087743,arc_progressive_sampling_label_propagation,True
29,61,negative,True,False,0,0.2742392307788646,arc_progressive_sampling_label_propagation,True
30,28,negative,True,False,0,0.3352699841464713,arc_progressive_sampling_label_propagation,True
31,14,negative,True,False,0,0.1130934712936753,arc_progressive_sampling_label_propagation,True
32,95,negative,True,False,0,0.3930275384547954,arc_progressive_sampling_label_propagation,True
33,93,negative,True,False,0,0.4748980540999212,arc_progressive_sampling_label_propagation,True
34,43,negative,True,False,0,0.2133218368294702,arc_progressive_sampling_label_propagation,True
35,42,negative,True,False,0,0.2024742140558512,arc_progressive_sampling_label_propagation,True
36,34,negative,True,False,0,0.280091606228985,arc_progressive_sampling_label_propagation,True
37,92,negative,True,False,0,0.4513399609356004,arc_progressive_sampling_label_propagation,True
38,108,negative,True,False,0,0.3398243028206858,arc_progressive_sampling_label_propagation,True
39,62,negative,True,False,0,0.2904605030566576,arc_progressive_sampling_label_propagation,True
40,87,positive,True,True,0,0.4971899172054584,arc_progressive_sampling_label_propagation,True
41,21,negative,True,False,0,0.1078231156939297,arc_progressive_sampling_label_propagation,True
42,113,negative,True,False,0,0.2492997430792742,arc_progressive_sampling_label_propagation,True
43,64,negative,True,False,0,0.2986085607779785,arc_progressive_sampling_label_propagation,True
44,88,positive,True,True,0,0.5145577373961224,arc_progressive_sampling_label_propagation,True
45,9,positive,True,True,0,0.2921969348167256,arc_progressive_sampling_label_propagation,True
46,27,negative,True,False,0,0.3882853357423186,arc_progressive_sampling_label_propagation,True
47,6,negative,True,False,0,0.2668541408594236,arc_progressive_sampling_label_propagation,True
48,86,positive,True,True,0,0.4803769343200743,arc_progressive_sampling_label_propagation,True
49,59,negative,True,False,0,0.3685573506168952,arc_progressive_sampling_label_propagation,True
