source_dataset,session_id,source_sha256,model_split_role,video_id,query_id,unit_id,start_time,end_time,unit_score,top_track_id,top_class_id,candidate_count,top_track_evidence_json,verification_key,label_scope,witness_track_id,opportunity_id
nexar_collision_prediction,nexar:01601.mp4,c22a15afd395e0e58032f673f16d5de8950b97a9b200aa3a39e1a42140095c5a,model_train,nexar:01601.mp4,Q1,0,0.0,10.0,0.91403791746929,44.0,2.0,16,"{""approximate_ttc_urgency"": 1.8954239573085783, ""box_growth"": 3.173531161715451, ""front_region_occupancy"": 0.5908071346296411, ""path_directed_lateral_motion"": 0.06198644638061518, ""track_persistence"": 21.0}",nexar_collision_prediction|nexar:01601.mp4|Q1|0,UNIT_OUTCOME,44.0,nexar_collision_prediction|nexar:01601.mp4|Q1|0|track:44
nexar_collision_prediction,nexar:01601.mp4,c22a15afd395e0e58032f673f16d5de8950b97a9b200aa3a39e1a42140095c5a,model_train,nexar:01601.mp4,Q1,1,10.0,20.0,0.7839965315455512,1.0,2.0,15,"{""approximate_ttc_urgency"": 0.9205635308849279, ""box_growth"": 1.56994817036419, ""front_region_occupancy"": 0.6031336295367024, ""path_directed_lateral_motion"": 0.033891916275024345, ""track_persistence"": 49.0}",nexar_collision_prediction|nexar:01601.mp4|Q1|1,UNIT_OUTCOME,1.0,nexar_collision_prediction|nexar:01601.mp4|Q1|1|track:1
nexar_collision_prediction,nexar:01601.mp4,c22a15afd395e0e58032f673f16d5de8950b97a9b200aa3a39e1a42140095c5a,model_train,nexar:01601.mp4,Q1,2,20.0,30.0,0.8215398872261617,18.0,2.0,19,"{""approximate_ttc_urgency"": 1.0615866650887642, ""box_growth"": 1.9016388209395716, ""front_region_occupancy"": 0.5617289014389016, ""path_directed_lateral_motion"": 0.040847122669219894, ""track_persistence"": 44.0}",nexar_collision_prediction|nexar:01601.mp4|Q1|2,UNIT_OUTCOME,18.0,nexar_collision_prediction|nexar:01601.mp4|Q1|2|track:18
nexar_collision_prediction,nexar:01601.mp4,c22a15afd395e0e58032f673f16d5de8950b97a9b200aa3a39e1a42140095c5a,model_train,nexar:01601.mp4,Q1,3,30.0,40.0,0.7771536242124478,1.0,2.0,20,"{""approximate_ttc_urgency"": 0.7592598787082987, ""box_growth"": 1.7359348390607865, ""front_region_occupancy"": 0.6801894571673094, ""path_directed_lateral_motion"": 0.05773997306823831, ""track_persistence"": 20.0}",nexar_collision_prediction|nexar:01601.mp4|Q1|3,UNIT_OUTCOME,1.0,nexar_collision_prediction|nexar:01601.mp4|Q1|3|track:1
nexar_collision_prediction,nexar:01601.mp4,c22a15afd395e0e58032f673f16d5de8950b97a9b200aa3a39e1a42140095c5a,model_train,nexar:01601.mp4,Q1,4,35.233333,40.233333,0.47296315923766913,44.0,2.0,11,"{""approximate_ttc_urgency"": 0.4024188721300724, ""box_growth"": 1.0618179076756138, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.09199738502502637, ""track_persistence"": 6.0}",nexar_collision_prediction|nexar:01601.mp4|Q1|4,UNIT_OUTCOME,44.0,nexar_collision_prediction|nexar:01601.mp4|Q1|4|track:44
nexar_collision_prediction,nexar:01601.mp4,c22a15afd395e0e58032f673f16d5de8950b97a9b200aa3a39e1a42140095c5a,model_train,nexar:01601.mp4,Q2,0,0.0,10.0,0.0,,,0,{},nexar_collision_prediction|nexar:01601.mp4|Q2|0,UNIT_OUTCOME,,nexar_collision_prediction|nexar:01601.mp4|Q2|0|track:NONE
nexar_collision_prediction,nexar:01601.mp4,c22a15afd395e0e58032f673f16d5de8950b97a9b200aa3a39e1a42140095c5a,model_train,nexar:01601.mp4,Q2,1,10.0,20.0,0.0,,,0,{},nexar_collision_prediction|nexar:01601.mp4|Q2|1,UNIT_OUTCOME,,nexar_collision_prediction|nexar:01601.mp4|Q2|1|track:NONE
nexar_collision_prediction,nexar:01601.mp4,c22a15afd395e0e58032f673f16d5de8950b97a9b200aa3a39e1a42140095c5a,model_train,nexar:01601.mp4,Q2,2,20.0,30.0,0.0,,,0,{},nexar_collision_prediction|nexar:01601.mp4|Q2|2,UNIT_OUTCOME,,nexar_collision_prediction|nexar:01601.mp4|Q2|2|track:NONE
nexar_collision_prediction,nexar:01601.mp4,c22a15afd395e0e58032f673f16d5de8950b97a9b200aa3a39e1a42140095c5a,model_train,nexar:01601.mp4,Q2,3,30.0,40.0,0.0,,,0,{},nexar_collision_prediction|nexar:01601.mp4|Q2|3,UNIT_OUTCOME,,nexar_collision_prediction|nexar:01601.mp4|Q2|3|track:NONE
nexar_collision_prediction,nexar:01601.mp4,c22a15afd395e0e58032f673f16d5de8950b97a9b200aa3a39e1a42140095c5a,model_train,nexar:01601.mp4,Q2,4,35.233333,40.233333,0.0,,,0,{},nexar_collision_prediction|nexar:01601.mp4|Q2|4,UNIT_OUTCOME,,nexar_collision_prediction|nexar:01601.mp4|Q2|4|track:NONE
