source_dataset,session_id,source_sha256,model_split_role,video_id,query_id,unit_id,start_time,end_time,unit_score,top_track_id,top_class_id,candidate_count,top_track_evidence_json,verification_key,label_scope,witness_track_id,opportunity_id
nexar_collision_prediction,nexar:00611.mp4,e10699ab02024d862291f9a9bc560ee67c3da995c35a6db11c632c7b15a52abc,pool_audit,nexar:00611.mp4,Q1,0,0.0,10.0,0.9282762766138726,59.0,2.0,28,"{""approximate_ttc_urgency"": 1.5187903536352676, ""box_growth"": 2.438683428984936, ""front_region_occupancy"": 0.7085757730921817, ""path_directed_lateral_motion"": 0.16807502508163444, ""track_persistence"": 17.0}",nexar_collision_prediction|nexar:00611.mp4|Q1|0,UNIT_OUTCOME,59.0,nexar_collision_prediction|nexar:00611.mp4|Q1|0|track:59
nexar_collision_prediction,nexar:00611.mp4,e10699ab02024d862291f9a9bc560ee67c3da995c35a6db11c632c7b15a52abc,pool_audit,nexar:00611.mp4,Q1,1,10.0,20.0,0.5980847531998428,8.0,2.0,20,"{""approximate_ttc_urgency"": 1.3661176920746823, ""box_growth"": 2.431512741974641, ""front_region_occupancy"": 0.06222742273847371, ""path_directed_lateral_motion"": 0.005590677261352337, ""track_persistence"": 47.0}",nexar_collision_prediction|nexar:00611.mp4|Q1|1,UNIT_OUTCOME,8.0,nexar_collision_prediction|nexar:00611.mp4|Q1|1|track:8
nexar_collision_prediction,nexar:00611.mp4,e10699ab02024d862291f9a9bc560ee67c3da995c35a6db11c632c7b15a52abc,pool_audit,nexar:00611.mp4,Q1,2,20.0,30.0,0.9227468172480962,35.0,2.0,24,"{""approximate_ttc_urgency"": 1.4040630115971608, ""box_growth"": 2.459047776579159, ""front_region_occupancy"": 0.6864338315420173, ""path_directed_lateral_motion"": 0.12860250473022516, ""track_persistence"": 19.0}",nexar_collision_prediction|nexar:00611.mp4|Q1|2,UNIT_OUTCOME,35.0,nexar_collision_prediction|nexar:00611.mp4|Q1|2|track:35
nexar_collision_prediction,nexar:00611.mp4,e10699ab02024d862291f9a9bc560ee67c3da995c35a6db11c632c7b15a52abc,pool_audit,nexar:00611.mp4,Q1,3,30.0,40.0,0.696686383131396,8.0,2.0,25,"{""approximate_ttc_urgency"": 0.7382877198243651, ""box_growth"": 1.435161499809396, ""front_region_occupancy"": 0.6797935591212928, ""path_directed_lateral_motion"": 0.049094796180724064, ""track_persistence"": 17.0}",nexar_collision_prediction|nexar:00611.mp4|Q1|3,UNIT_OUTCOME,8.0,nexar_collision_prediction|nexar:00611.mp4|Q1|3|track:8
nexar_collision_prediction,nexar:00611.mp4,e10699ab02024d862291f9a9bc560ee67c3da995c35a6db11c632c7b15a52abc,pool_audit,nexar:00611.mp4,Q1,4,35.6,40.6,0.6013637390235856,18.0,2.0,14,"{""approximate_ttc_urgency"": 0.5835947370830127, ""box_growth"": 1.1920255272110822, ""front_region_occupancy"": 0.6600963478121573, ""path_directed_lateral_motion"": 0.03228437900543178, ""track_persistence"": 17.0}",nexar_collision_prediction|nexar:00611.mp4|Q1|4,UNIT_OUTCOME,18.0,nexar_collision_prediction|nexar:00611.mp4|Q1|4|track:18
nexar_collision_prediction,nexar:00611.mp4,e10699ab02024d862291f9a9bc560ee67c3da995c35a6db11c632c7b15a52abc,pool_audit,nexar:00611.mp4,Q2,0,0.0,10.0,0.2333333333333333,30.0,0.0,1,"{""approximate_ttc_urgency"": 0.14181490536407199, ""box_growth"": 0.19417476751660628, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 1.0}",nexar_collision_prediction|nexar:00611.mp4|Q2|0,UNIT_OUTCOME,30.0,nexar_collision_prediction|nexar:00611.mp4|Q2|0|track:30
nexar_collision_prediction,nexar:00611.mp4,e10699ab02024d862291f9a9bc560ee67c3da995c35a6db11c632c7b15a52abc,pool_audit,nexar:00611.mp4,Q2,1,10.0,20.0,0.5,3.0,0.0,1,"{""approximate_ttc_urgency"": 1.5683770594216837, ""box_growth"": 1.9176422873507908, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 1.0}",nexar_collision_prediction|nexar:00611.mp4|Q2|1,UNIT_OUTCOME,3.0,nexar_collision_prediction|nexar:00611.mp4|Q2|1|track:3
nexar_collision_prediction,nexar:00611.mp4,e10699ab02024d862291f9a9bc560ee67c3da995c35a6db11c632c7b15a52abc,pool_audit,nexar:00611.mp4,Q2,2,20.0,30.0,0.1,111.0,0.0,1,"{""approximate_ttc_urgency"": 0.0, ""box_growth"": 0.0, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 1.0}",nexar_collision_prediction|nexar:00611.mp4|Q2|2,UNIT_OUTCOME,111.0,nexar_collision_prediction|nexar:00611.mp4|Q2|2|track:111
nexar_collision_prediction,nexar:00611.mp4,e10699ab02024d862291f9a9bc560ee67c3da995c35a6db11c632c7b15a52abc,pool_audit,nexar:00611.mp4,Q2,3,30.0,40.0,0.6666666666666666,13.0,0.0,1,"{""approximate_ttc_urgency"": 0.31190313072178943, ""box_growth"": 0.48788300375033267, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.001790663892669339, ""track_persistence"": 6.0}",nexar_collision_prediction|nexar:00611.mp4|Q2|3,UNIT_OUTCOME,13.0,nexar_collision_prediction|nexar:00611.mp4|Q2|3|track:13
nexar_collision_prediction,nexar:00611.mp4,e10699ab02024d862291f9a9bc560ee67c3da995c35a6db11c632c7b15a52abc,pool_audit,nexar:00611.mp4,Q2,4,35.6,40.6,0.0,,,0,{},nexar_collision_prediction|nexar:00611.mp4|Q2|4,UNIT_OUTCOME,,nexar_collision_prediction|nexar:00611.mp4|Q2|4|track:NONE
