run_id,method,budget,video_id,segment_id,start_frame,end_frame,start_time,end_time,segment_score,verification_state,oracle_calls,source_frame_ids,source_method,source_method_config,source_run_dir,stage0_5_variant
repaired_selected_expand_b50_s3,repaired_selected_expand,50,realcartest,0,300,599,30.0,60.0,0.3165879171464191,confirmed_anchor_selected_proxy_expand,50,3|4|5,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b50_s3,common_materializer_selected_expand
repaired_selected_expand_b50_s3,repaired_selected_expand,50,realcartest,1,800,999,80.0,100.0,0.2864743836883713,confirmed_anchor_selected_proxy_expand,50,8|9,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b50_s3,common_materializer_selected_expand
repaired_selected_expand_b50_s3,repaired_selected_expand,50,realcartest,2,1200,1299,120.0,130.0,0.3507529698913206,confirmed_anchor_selected_proxy_expand,50,12,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b50_s3,common_materializer_selected_expand
repaired_selected_expand_b50_s3,repaired_selected_expand,50,realcartest,3,3800,3999,380.0,400.0,0.3057345168207979,confirmed_anchor_selected_proxy_expand,50,38|39,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b50_s3,common_materializer_selected_expand
repaired_selected_expand_b50_s3,repaired_selected_expand,50,realcartest,4,4900,5099,490.0,510.0,0.45232344458656976,confirmed_anchor_selected_proxy_expand,50,49|50,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b50_s3,common_materializer_selected_expand
repaired_selected_expand_b50_s3,repaired_selected_expand,50,realcartest,5,5200,5499,520.0,550.0,0.2875930549205305,confirmed_anchor_selected_proxy_expand,50,52|53|54,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b50_s3,common_materializer_selected_expand
repaired_selected_expand_b50_s3,repaired_selected_expand,50,realcartest,6,5500,5799,550.0,580.0,0.364283318472752,confirmed_anchor_selected_proxy_expand,50,55|56|57,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b50_s3,common_materializer_selected_expand
repaired_selected_expand_b50_s3,repaired_selected_expand,50,realcartest,7,7000,7199,700.0,720.0,0.392924354368701,confirmed_anchor_selected_proxy_expand,50,70|71,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b50_s3,common_materializer_selected_expand
repaired_selected_expand_b50_s3,repaired_selected_expand,50,realcartest,8,7600,7799,760.0,780.0,0.3702127589221131,confirmed_anchor_selected_proxy_expand,50,76|77,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b50_s3,common_materializer_selected_expand
repaired_selected_expand_b50_s3,repaired_selected_expand,50,realcartest,9,7900,7999,790.0,800.0,0.4111073851885846,confirmed_anchor_selected_proxy_expand,50,79,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b50_s3,common_materializer_selected_expand
repaired_selected_expand_b50_s3,repaired_selected_expand,50,realcartest,10,8100,8299,810.0,830.0,0.4492146358111042,confirmed_anchor_selected_proxy_expand,50,81|82,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b50_s3,common_materializer_selected_expand
repaired_selected_expand_b50_s3,repaired_selected_expand,50,realcartest,11,8300,8899,830.0,890.0,0.45447830810893636,confirmed_anchor_selected_proxy_expand,50,83|84|85|86|87|88,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b50_s3,common_materializer_selected_expand
repaired_selected_expand_b50_s3,repaired_selected_expand,50,realcartest,12,8700,8899,870.0,890.0,0.5058738273007904,confirmed_anchor_selected_proxy_expand,50,87|88,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b50_s3,common_materializer_selected_expand
repaired_selected_expand_b50_s3,repaired_selected_expand,50,realcartest,13,11100,11299,1110.0,1130.0,0.3724198409057715,confirmed_anchor_selected_proxy_expand,50,111|112,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b50_s3,common_materializer_selected_expand
