run_id,method,budget,video_id,segment_id,start_frame,end_frame,start_time,end_time,segment_score,verification_state,oracle_calls,source_frame_ids,source_method,source_method_config,source_run_dir,stage0_5_variant
repaired_selected_expand_b80_s3,repaired_selected_expand,80,realcartest,0,300,799,30.0,80.0,0.2921923873105885,confirmed_anchor_selected_proxy_expand,80,3|4|5|6|7,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b80_s3,common_materializer_selected_expand
repaired_selected_expand_b80_s3,repaired_selected_expand,80,realcartest,1,900,1099,90.0,110.0,0.3194668353603368,confirmed_anchor_selected_proxy_expand,80,9|10,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b80_s3,common_materializer_selected_expand
repaired_selected_expand_b80_s3,repaired_selected_expand,80,realcartest,2,2500,2599,250.0,260.0,0.2458370010258339,confirmed_anchor_selected_proxy_expand,80,25,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b80_s3,common_materializer_selected_expand
repaired_selected_expand_b80_s3,repaired_selected_expand,80,realcartest,3,3200,3299,320.0,330.0,0.2178679718882723,confirmed_anchor_selected_proxy_expand,80,32,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b80_s3,common_materializer_selected_expand
repaired_selected_expand_b80_s3,repaired_selected_expand,80,realcartest,4,3800,4099,380.0,410.0,0.2822744858199662,confirmed_anchor_selected_proxy_expand,80,38|39|40,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b80_s3,common_materializer_selected_expand
repaired_selected_expand_b80_s3,repaired_selected_expand,80,realcartest,5,4900,5199,490.0,520.0,0.45801129914208305,confirmed_anchor_selected_proxy_expand,80,49|50|51,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b80_s3,common_materializer_selected_expand
repaired_selected_expand_b80_s3,repaired_selected_expand,80,realcartest,6,5600,5899,560.0,590.0,0.3292559331111777,confirmed_anchor_selected_proxy_expand,80,56|57|58,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b80_s3,common_materializer_selected_expand
repaired_selected_expand_b80_s3,repaired_selected_expand,80,realcartest,7,7000,7199,700.0,720.0,0.392924354368701,confirmed_anchor_selected_proxy_expand,80,70|71,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b80_s3,common_materializer_selected_expand
repaired_selected_expand_b80_s3,repaired_selected_expand,80,realcartest,8,7600,7799,760.0,780.0,0.3702127589221131,confirmed_anchor_selected_proxy_expand,80,76|77,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b80_s3,common_materializer_selected_expand
repaired_selected_expand_b80_s3,repaired_selected_expand,80,realcartest,9,7900,7999,790.0,800.0,0.4111073851885846,confirmed_anchor_selected_proxy_expand,80,79,ABae-stratified-confirmed,ABae-stratified-confirmed,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ABae_stratified_confirmed_b80_s3,common_materializer_selected_expand
