source_dataset,session_id,source_sha256,model_split_role,video_id,query_id,unit_id,track_id,class_id,observations,track_persistence,path_directed_lateral_motion,box_growth,front_region_occupancy,approximate_ttc_urgency,lane_relative_motion,boundary_crossing,ego_corridor_overlap,road_geometry_reliability,track_persistence_normalized,path_directed_lateral_motion_normalized,box_growth_normalized,front_region_occupancy_normalized,approximate_ttc_urgency_normalized,candidate_score,verification_key,label_scope,witness_track_id,opportunity_id
nexar_collision_prediction,nexar:00371.mp4,982b34567a5e64b8178734f7bf832b9b2c80a2ee1110235400c32e6026eae289,model_train,nexar:00371.mp4,Q1,0,1,2,8,8.0,0.42724259098370837,0.7203570477289964,0.0,0.3708469346186733,0.0,0.0,0.0,0.0,0.7125,1.0,0.1,0.0,0.1,0.3825,nexar_collision_prediction|nexar:00371.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,1,nexar_collision_prediction|nexar:00371.mp4|Q1|0|track:1
nexar_collision_prediction,nexar:00371.mp4,982b34567a5e64b8178734f7bf832b9b2c80a2ee1110235400c32e6026eae289,model_train,nexar:00371.mp4,Q1,0,2,2,10,10.0,0.07630193935086332,0.971796015187277,0.0,0.5844154797204327,0.0,0.0,0.0,0.0,0.8,0.7,0.13333333333333333,0.0,0.13333333333333333,0.35333333333333333,nexar_collision_prediction|nexar:00371.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,2,nexar_collision_prediction|nexar:00371.mp4|Q1|0|track:2
nexar_collision_prediction,nexar:00371.mp4,982b34567a5e64b8178734f7bf832b9b2c80a2ee1110235400c32e6026eae289,model_train,nexar:00371.mp4,Q1,0,3,2,2,2.0,0.0,0.0839579633441261,0.5102411300541523,0.042035009499126995,0.0,0.0,0.0,0.0,0.25,0.0,0.03333333333333333,0.5384615384615384,0.03333333333333333,0.17102564102564102,nexar_collision_prediction|nexar:00371.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,3,nexar_collision_prediction|nexar:00371.mp4|Q1|0|track:3
nexar_collision_prediction,nexar:00371.mp4,982b34567a5e64b8178734f7bf832b9b2c80a2ee1110235400c32e6026eae289,model_train,nexar:00371.mp4,Q1,0,4,2,18,18.0,0.11472508708635976,2.218693637022112,0.47321439538254495,1.2816812958221704,0.0,0.0,0.0,0.0,0.9875,0.85,0.6333333333333333,0.5,0.7,0.7341666666666666,nexar_collision_prediction|nexar:00371.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,4,nexar_collision_prediction|nexar:00371.mp4|Q1|0|track:4
nexar_collision_prediction,nexar:00371.mp4,982b34567a5e64b8178734f7bf832b9b2c80a2ee1110235400c32e6026eae289,model_train,nexar:00371.mp4,Q1,0,5,2,2,2.0,0.0,0.0,0.4137387831890212,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.46153846153846156,0.0,0.1423076923076923,nexar_collision_prediction|nexar:00371.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,5,nexar_collision_prediction|nexar:00371.mp4|Q1|0|track:5
nexar_collision_prediction,nexar:00371.mp4,982b34567a5e64b8178734f7bf832b9b2c80a2ee1110235400c32e6026eae289,model_train,nexar:00371.mp4,Q1,0,6,2,16,16.0,0.029000078141689273,1.9991089690467343,0.0,1.0810437874995367,0.0,0.0,0.0,0.0,0.925,0.3,0.4666666666666667,0.0,0.5,0.43833333333333335,nexar_collision_prediction|nexar:00371.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,6,nexar_collision_prediction|nexar:00371.mp4|Q1|0|track:6
nexar_collision_prediction,nexar:00371.mp4,982b34567a5e64b8178734f7bf832b9b2c80a2ee1110235400c32e6026eae289,model_train,nexar:00371.mp4,Q1,0,34,2,12,12.0,0.05842997923803832,4.450644587171958,0.0,2.8271209341127443,0.0,0.0,0.0,0.0,0.825,0.65,1.0,0.0,0.9666666666666667,0.6883333333333334,nexar_collision_prediction|nexar:00371.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,34,nexar_collision_prediction|nexar:00371.mp4|Q1|0|track:34
nexar_collision_prediction,nexar:00371.mp4,982b34567a5e64b8178734f7bf832b9b2c80a2ee1110235400c32e6026eae289,model_train,nexar:00371.mp4,Q1,0,47,2,5,5.0,0.0,2.034401839720639,0.06216250539558435,1.1478705995805512,0.0,0.0,0.0,0.0,0.4625,0.0,0.5333333333333333,0.11538461538461539,0.5666666666666667,0.3355769230769231,nexar_collision_prediction|nexar:00371.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,47,nexar_collision_prediction|nexar:00371.mp4|Q1|0|track:47
nexar_collision_prediction,nexar:00371.mp4,982b34567a5e64b8178734f7bf832b9b2c80a2ee1110235400c32e6026eae289,model_train,nexar:00371.mp4,Q1,0,49,2,8,8.0,0.04195082187652593,1.4659330286837657,0.6659578648247407,0.7278615842460303,0.0,0.0,0.0,0.0,0.7125,0.5,0.16666666666666666,0.9615384615384616,0.16666666666666666,0.5014743589743589,nexar_collision_prediction|nexar:00371.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,49,nexar_collision_prediction|nexar:00371.mp4|Q1|0|track:49
nexar_collision_prediction,nexar:00371.mp4,982b34567a5e64b8178734f7bf832b9b2c80a2ee1110235400c32e6026eae289,model_train,nexar:00371.mp4,Q1,0,53,2,5,5.0,0.0,2.3920170991573,0.6177912514578202,1.310781106594792,0.0,0.0,0.0,0.0,0.4625,0.0,0.7666666666666667,0.6923076923076923,0.7666666666666667,0.5376282051282051,nexar_collision_prediction|nexar:00371.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,53,nexar_collision_prediction|nexar:00371.mp4|Q1|0|track:53
nexar_collision_prediction,nexar:00371.mp4,982b34567a5e64b8178734f7bf832b9b2c80a2ee1110235400c32e6026eae289,model_train,nexar:00371.mp4,Q1,0,76,2,5,5.0,0.0,1.647170500225842,0.07322672456262005,0.8793835886438809,0.0,0.0,0.0,0.0,0.4625,0.0,0.26666666666666666,0.15384615384615385,0.26666666666666666,0.22993589743589746,nexar_collision_prediction|nexar:00371.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,76,nexar_collision_prediction|nexar:00371.mp4|Q1|0|track:76
nexar_collision_prediction,nexar:00371.mp4,982b34567a5e64b8178734f7bf832b9b2c80a2ee1110235400c32e6026eae289,model_train,nexar:00371.mp4,Q1,0,81,2,13,13.0,0.2498376627763113,2.9900147616187036,0.34242782332088006,1.7302431551753221,0.0,0.0,0.0,0.0,0.8625,0.9,0.9,0.34615384615384615,0.9,0.7817307692307692,nexar_collision_prediction|nexar:00371.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,81,nexar_collision_prediction|nexar:00371.mp4|Q1|0|track:81
