source_dataset,session_id,source_sha256,model_split_role,video_id,query_id,unit_id,track_id,class_id,observations,track_persistence,path_directed_lateral_motion,box_growth,front_region_occupancy,approximate_ttc_urgency,lane_relative_motion,boundary_crossing,ego_corridor_overlap,road_geometry_reliability,track_persistence_normalized,path_directed_lateral_motion_normalized,box_growth_normalized,front_region_occupancy_normalized,approximate_ttc_urgency_normalized,candidate_score,verification_key,label_scope,witness_track_id,opportunity_id
nexar_collision_prediction,nexar:01290.mp4,9ec8ad2c443c2883dbb7a11a50515157bb7693f5a047aa4bb4b856d743e96935,pool_audit,nexar:01290.mp4,Q1,0,1,2,24,24.0,0.09362794876098637,0.5873524031437503,0.35139802764404315,0.33455344529901054,0.0,0.0,0.0,0.0,0.92,0.75,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.6197142857142857,nexar_collision_prediction|nexar:01290.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,1,nexar_collision_prediction|nexar:01290.mp4|Q1|0|track:1
nexar_collision_prediction,nexar:01290.mp4,9ec8ad2c443c2883dbb7a11a50515157bb7693f5a047aa4bb4b856d743e96935,pool_audit,nexar:01290.mp4,Q1,0,3,2,7,7.0,0.0034655356407166664,1.5792784646129843,0.38973582693948017,0.8693808288225906,0.0,0.0,0.0,0.0,0.78,0.0625,0.8571428571428571,0.8095238095238095,0.8571428571428571,0.6732619047619047,nexar_collision_prediction|nexar:01290.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,3,nexar_collision_prediction|nexar:01290.mp4|Q1|0|track:3
nexar_collision_prediction,nexar:01290.mp4,9ec8ad2c443c2883dbb7a11a50515157bb7693f5a047aa4bb4b856d743e96935,pool_audit,nexar:01290.mp4,Q1,0,15,2,4,4.0,0.053565573692321726,0.0,0.3696545230368509,0.0,0.0,0.0,0.0,0.0,0.54,0.625,0.0,0.6666666666666666,0.0,0.3663333333333333,nexar_collision_prediction|nexar:01290.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,15,nexar_collision_prediction|nexar:01290.mp4|Q1|0|track:15
nexar_collision_prediction,nexar:01290.mp4,9ec8ad2c443c2883dbb7a11a50515157bb7693f5a047aa4bb4b856d743e96935,pool_audit,nexar:01290.mp4,Q1,1,1,2,5,5.0,0.02664113044738779,1.3195327599494215,0.3608846133445493,0.7223399846923421,0.0,0.0,0.0,0.0,0.62,0.5,0.7142857142857143,0.6190476190476191,0.7857142857142857,0.6478095238095238,nexar_collision_prediction|nexar:01290.mp4|Q1|1,UNIT_OUTCOME_WITH_TRACK_WITNESS,1,nexar_collision_prediction|nexar:01290.mp4|Q1|1|track:1
nexar_collision_prediction,nexar:01290.mp4,9ec8ad2c443c2883dbb7a11a50515157bb7693f5a047aa4bb4b856d743e96935,pool_audit,nexar:01290.mp4,Q1,1,6,2,36,36.0,0.1476526594161981,0.8346841696066312,0.3460011523311469,0.4321324026924261,0.0,0.0,0.0,0.0,1.0,0.875,0.5,0.42857142857142855,0.5,0.6607142857142857,nexar_collision_prediction|nexar:01290.mp4|Q1|1,UNIT_OUTCOME_WITH_TRACK_WITNESS,6,nexar_collision_prediction|nexar:01290.mp4|Q1|1|track:6
nexar_collision_prediction,nexar:01290.mp4,9ec8ad2c443c2883dbb7a11a50515157bb7693f5a047aa4bb4b856d743e96935,pool_audit,nexar:01290.mp4,Q1,2,1,2,6,6.0,0.021639018058776875,0.4759893233650904,0.3507427314133545,0.2495433136433432,0.0,0.0,0.0,0.0,0.7,0.3125,0.35714285714285715,0.5238095238095238,0.35714285714285715,0.45011904761904764,nexar_collision_prediction|nexar:01290.mp4|Q1|2,UNIT_OUTCOME_WITH_TRACK_WITNESS,1,nexar_collision_prediction|nexar:01290.mp4|Q1|2|track:1
nexar_collision_prediction,nexar:01290.mp4,9ec8ad2c443c2883dbb7a11a50515157bb7693f5a047aa4bb4b856d743e96935,pool_audit,nexar:01290.mp4,Q1,2,5,2,1,1.0,0.0,0.0,0.3467719023320872,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.47619047619047616,0.0,0.12723809523809523,nexar_collision_prediction|nexar:01290.mp4|Q1|2,UNIT_OUTCOME_WITH_TRACK_WITNESS,5,nexar_collision_prediction|nexar:01290.mp4|Q1|2|track:5
nexar_collision_prediction,nexar:01290.mp4,9ec8ad2c443c2883dbb7a11a50515157bb7693f5a047aa4bb4b856d743e96935,pool_audit,nexar:01290.mp4,Q1,2,7,2,12,12.0,0.24673533707857226,0.0,0.3867421386555968,0.0,0.0,0.0,0.0,0.0,0.86,1.0,0.0,0.7619047619047619,0.0,0.5243809523809524,nexar_collision_prediction|nexar:01290.mp4|Q1|2,UNIT_OUTCOME_WITH_TRACK_WITNESS,7,nexar_collision_prediction|nexar:01290.mp4|Q1|2|track:7
nexar_collision_prediction,nexar:01290.mp4,9ec8ad2c443c2883dbb7a11a50515157bb7693f5a047aa4bb4b856d743e96935,pool_audit,nexar:01290.mp4,Q1,2,10,2,1,1.0,0.0,0.0,0.44699714801288387,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.9047619047619048,0.0,0.21295238095238095,nexar_collision_prediction|nexar:01290.mp4|Q1|2,UNIT_OUTCOME_WITH_TRACK_WITNESS,10,nexar_collision_prediction|nexar:01290.mp4|Q1|2|track:10
nexar_collision_prediction,nexar:01290.mp4,9ec8ad2c443c2883dbb7a11a50515157bb7693f5a047aa4bb4b856d743e96935,pool_audit,nexar:01290.mp4,Q1,2,15,2,7,7.0,0.019276700019836664,0.9771862622181955,0.39756692319274106,0.5278658163711033,0.0,0.0,0.0,0.0,0.78,0.25,0.6428571428571429,0.8571428571428571,0.6428571428571429,0.6345714285714286,nexar_collision_prediction|nexar:01290.mp4|Q1|2,UNIT_OUTCOME_WITH_TRACK_WITNESS,15,nexar_collision_prediction|nexar:01290.mp4|Q1|2|track:15
