source_dataset,session_id,source_sha256,model_split_role,video_id,query_id,unit_id,track_id,class_id,observations,track_persistence,path_directed_lateral_motion,box_growth,front_region_occupancy,approximate_ttc_urgency,lane_relative_motion,boundary_crossing,ego_corridor_overlap,road_geometry_reliability,track_persistence_normalized,path_directed_lateral_motion_normalized,box_growth_normalized,front_region_occupancy_normalized,approximate_ttc_urgency_normalized,candidate_score,verification_key,label_scope,witness_track_id,opportunity_id
nexar_collision_prediction,nexar:00900.mp4,2b7a6eac81848bce7388a4e1c84049ea547b5de8e89ac0da31e72e42fb72d00f,model_train,nexar:00900.mp4,Q1,0,1,2,4,4.0,0.0,0.28644429830429674,0.0,0.15809892834065092,0.0,0.0,0.0,0.0,0.21022727272727273,0.0,0.0625,0.0,0.06329113924050633,0.06720368239355581,nexar_collision_prediction|nexar:00900.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,1,nexar_collision_prediction|nexar:00900.mp4|Q1|0|track:1
nexar_collision_prediction,nexar:00900.mp4,2b7a6eac81848bce7388a4e1c84049ea547b5de8e89ac0da31e72e42fb72d00f,model_train,nexar:00900.mp4,Q1,0,2,2,6,6.0,0.0,2.042626066588532,0.0,1.1465176526672538,0.0,0.0,0.0,0.0,0.3409090909090909,0.0,0.7125,0.0,0.759493670886076,0.3625805523590334,nexar_collision_prediction|nexar:00900.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,2,nexar_collision_prediction|nexar:00900.mp4|Q1|0|track:2
nexar_collision_prediction,nexar:00900.mp4,2b7a6eac81848bce7388a4e1c84049ea547b5de8e89ac0da31e72e42fb72d00f,model_train,nexar:00900.mp4,Q1,0,3,2,23,23.0,0.026672679154823194,1.8252207286986852,0.03073592186208567,1.005178558396379,0.0,0.0,0.0,0.0,0.9318181818181818,0.625,0.525,0.014084507042253521,0.5569620253164557,0.5305729428353781,nexar_collision_prediction|nexar:00900.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,3,nexar_collision_prediction|nexar:00900.mp4|Q1|0|track:3
nexar_collision_prediction,nexar:00900.mp4,2b7a6eac81848bce7388a4e1c84049ea547b5de8e89ac0da31e72e42fb72d00f,model_train,nexar:00900.mp4,Q1,0,4,2,7,7.0,0.0,1.0655664216981975,0.1058777277653684,0.5874776362963801,0.0,0.0,0.0,0.0,0.38636363636363635,0.0,0.225,0.14084507042253522,0.22784810126582278,0.19601136161039887,nexar_collision_prediction|nexar:00900.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,4,nexar_collision_prediction|nexar:00900.mp4|Q1|0|track:4
nexar_collision_prediction,nexar:00900.mp4,2b7a6eac81848bce7388a4e1c84049ea547b5de8e89ac0da31e72e42fb72d00f,model_train,nexar:00900.mp4,Q1,0,18,2,4,4.0,0.0008498650044203651,0.029348646017982972,0.9736285271827851,0.0,0.0,0.0,0.0,0.0,0.21022727272727273,0.075,0.0125,0.971830985915493,0.0,0.2539116517285532,nexar_collision_prediction|nexar:00900.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,18,nexar_collision_prediction|nexar:00900.mp4|Q1|0|track:18
nexar_collision_prediction,nexar:00900.mp4,2b7a6eac81848bce7388a4e1c84049ea547b5de8e89ac0da31e72e42fb72d00f,model_train,nexar:00900.mp4,Q1,0,54,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05113636363636364,0.0,0.0,0.0,0.0,0.010227272727272727,nexar_collision_prediction|nexar:00900.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,54,nexar_collision_prediction|nexar:00900.mp4|Q1|0|track:54
nexar_collision_prediction,nexar:00900.mp4,2b7a6eac81848bce7388a4e1c84049ea547b5de8e89ac0da31e72e42fb72d00f,model_train,nexar:00900.mp4,Q1,0,55,2,4,4.0,0.0,2.2757950880803004,0.0,1.2150520077968634,0.0,0.0,0.0,0.0,0.21022727272727273,0.0,0.825,0.0,0.8227848101265823,0.371602416570771,nexar_collision_prediction|nexar:00900.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,55,nexar_collision_prediction|nexar:00900.mp4|Q1|0|track:55
nexar_collision_prediction,nexar:00900.mp4,2b7a6eac81848bce7388a4e1c84049ea547b5de8e89ac0da31e72e42fb72d00f,model_train,nexar:00900.mp4,Q1,0,62,2,16,16.0,0.13293694784709614,3.227215807842723,0.0,1.9015128380310706,0.0,0.0,0.0,0.0,0.7897727272727273,0.9,0.9875,0.0,1.0,0.7354545454545456,nexar_collision_prediction|nexar:00900.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,62,nexar_collision_prediction|nexar:00900.mp4|Q1|0|track:62
nexar_collision_prediction,nexar:00900.mp4,2b7a6eac81848bce7388a4e1c84049ea547b5de8e89ac0da31e72e42fb72d00f,model_train,nexar:00900.mp4,Q1,0,71,2,17,17.0,0.02633942961692836,2.5453089429652795,0.13100317670033193,1.435880468346073,0.0,0.0,0.0,0.0,0.8352272727272727,0.6,0.9125,0.19718309859154928,0.9493670886075949,0.6988554919852834,nexar_collision_prediction|nexar:00900.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,71,nexar_collision_prediction|nexar:00900.mp4|Q1|0|track:71
nexar_collision_prediction,nexar:00900.mp4,2b7a6eac81848bce7388a4e1c84049ea547b5de8e89ac0da31e72e42fb72d00f,model_train,nexar:00900.mp4,Q1,0,73,2,10,10.0,0.0,1.835382663080301,0.35298532259286725,0.9885483457303111,0.0,0.0,0.0,0.0,0.48295454545454547,0.0,0.5375,0.8873239436619719,0.5189873417721519,0.4853531661777339,nexar_collision_prediction|nexar:00900.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,73,nexar_collision_prediction|nexar:00900.mp4|Q1|0|track:73
