call_idx,unit_id,oracle_label_after_query,outcome_is_determinate,verified_positive,propagated_unit_count,proxy_score,selection_reason,oracle_accessed_only_after_selection
0,105,negative,True,False,0,0.5205731540797527,sealed_label_blind_pstr_5_to_4,True
1,88,positive,True,True,0,0.5145577373961224,sealed_label_blind_pstr_5_to_4,True
2,102,negative,True,False,0,0.4817173743394279,sealed_label_blind_pstr_5_to_4,True
3,86,positive,True,True,0,0.4803769343200743,sealed_label_blind_pstr_5_to_4,True
4,93,negative,True,False,0,0.4748980540999212,sealed_label_blind_pstr_5_to_4,True
5,49,positive,True,True,0,0.4735633653135126,sealed_label_blind_pstr_5_to_4,True
6,81,positive,True,True,0,0.4720638864573329,sealed_label_blind_pstr_5_to_4,True
7,51,negative,True,False,0,0.4693870082531096,sealed_label_blind_pstr_5_to_4,True
8,36,negative,True,False,0,0.4690838966129135,sealed_label_blind_pstr_5_to_4,True
9,107,negative,True,False,0,0.4485295915164991,sealed_label_blind_pstr_5_to_4,True
10,84,positive,True,True,0,0.4279621606806669,sealed_label_blind_pstr_5_to_4,True
11,71,positive,True,True,0,0.4250146762726758,sealed_label_blind_pstr_5_to_4,True
12,79,positive,True,True,0,0.4111073851885846,sealed_label_blind_pstr_5_to_4,True
13,111,positive,True,True,0,0.4097589050237029,sealed_label_blind_pstr_5_to_4,True
14,73,negative,True,False,0,0.4057423420257025,sealed_label_blind_pstr_5_to_4,True
15,68,negative,True,False,0,0.4049665247410922,sealed_label_blind_pstr_5_to_4,True
16,0,negative,True,False,0,0.4,sealed_label_blind_pstr_5_to_4,True
17,76,positive,True,True,0,0.3974774148773252,sealed_label_blind_pstr_5_to_4,True
18,95,negative,True,False,0,0.3930275384547954,sealed_label_blind_pstr_5_to_4,True
19,55,negative,True,False,0,0.3917806209083863,sealed_label_blind_pstr_5_to_4,True
20,99,negative,True,False,0,0.3913404234500853,sealed_label_blind_pstr_5_to_4,True
21,27,negative,True,False,0,0.3882853357423186,sealed_label_blind_pstr_5_to_4,True
22,56,positive,True,True,0,0.3856315896264007,sealed_label_blind_pstr_5_to_4,True
23,59,negative,True,False,0,0.3685573506168952,sealed_label_blind_pstr_5_to_4,True
24,118,negative,True,False,0,0.3682008363835091,sealed_label_blind_pstr_5_to_4,True
25,70,positive,True,True,0,0.3608340324647261,sealed_label_blind_pstr_5_to_4,True
26,91,negative,True,False,0,0.3555823494314009,sealed_label_blind_pstr_5_to_4,True
27,33,negative,True,False,0,0.3543893665316283,sealed_label_blind_pstr_5_to_4,True
28,5,positive,True,True,0,0.3522120993424013,sealed_label_blind_pstr_5_to_4,True
29,117,negative,True,False,0,0.3507791341121752,sealed_label_blind_pstr_5_to_4,True
30,12,positive,True,True,0,0.3507529698913206,sealed_label_blind_pstr_5_to_4,True
31,39,positive,True,True,0,0.3501125549310816,sealed_label_blind_pstr_5_to_4,True
32,10,negative,True,False,0,0.3467367359039481,sealed_label_blind_pstr_5_to_4,True
33,77,positive,True,True,0,0.342948102966901,sealed_label_blind_pstr_5_to_4,True
34,108,negative,True,False,0,0.3398243028206858,sealed_label_blind_pstr_5_to_4,True
35,66,negative,True,False,0,0.3381812183226065,sealed_label_blind_pstr_5_to_4,True
36,16,negative,True,False,0,0.3355195024543571,sealed_label_blind_pstr_5_to_4,True
37,112,negative,True,False,0,0.3350807767878401,sealed_label_blind_pstr_5_to_4,True
38,100,negative,True,False,0,0.3232103221728425,sealed_label_blind_pstr_5_to_4,True
39,89,negative,True,False,0,0.3225787586102805,sealed_label_blind_pstr_5_to_4,True
40,3,positive,True,True,0,0.320872522854531,sealed_label_blind_pstr_5_to_4,True
41,97,negative,True,False,0,0.3204710179087743,sealed_label_blind_pstr_5_to_4,True
42,60,negative,True,False,0,0.3148930426986801,sealed_label_blind_pstr_5_to_4,True
43,64,negative,True,False,0,0.2986085607779785,sealed_label_blind_pstr_5_to_4,True
44,62,negative,True,False,0,0.2904605030566576,sealed_label_blind_pstr_5_to_4,True
45,26,negative,True,False,0,0.2883331557942068,sealed_label_blind_pstr_5_to_4,True
46,52,negative,True,False,0,0.2874695883569619,sealed_label_blind_pstr_5_to_4,True
47,8,negative,True,False,0,0.280751832560017,sealed_label_blind_pstr_5_to_4,True
48,115,negative,True,False,0,0.2806702374659445,sealed_label_blind_pstr_5_to_4,True
49,34,negative,True,False,0,0.280091606228985,sealed_label_blind_pstr_5_to_4,True
