source_dataset,session_id,source_sha256,model_split_role,video_id,query_id,unit_id,track_id,class_id,observations,track_persistence,path_directed_lateral_motion,box_growth,front_region_occupancy,approximate_ttc_urgency,lane_relative_motion,boundary_crossing,ego_corridor_overlap,road_geometry_reliability,track_persistence_normalized,path_directed_lateral_motion_normalized,box_growth_normalized,front_region_occupancy_normalized,approximate_ttc_urgency_normalized,candidate_score,verification_key,label_scope,witness_track_id,opportunity_id
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,0,1,2,50,50.0,0.00063635269179907,1.3662057549280628,0.9867651789820552,0.7883347040559588,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.7083333333333334,0.9130434782608695,0.8333333333333334,0.7131642512077295,nexar_collision_prediction|nexar:00032.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,1,nexar_collision_prediction|nexar:00032.mp4|Q1|0|track:1
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,0,2,2,1,1.0,0.0,0.0,0.29833241339656524,0.0,0.0,0.0,0.0,0.0,0.12857142857142856,0.0,0.0,0.4782608695652174,0.0,0.1213664596273292,nexar_collision_prediction|nexar:00032.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,2,nexar_collision_prediction|nexar:00032.mp4|Q1|0|track:2
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,0,3,7,2,2.0,0.042975544929504395,0.0,0.32327695903620524,0.0,0.0,0.0,0.0,0.0,0.3,0.6666666666666666,0.0,0.5652173913043478,0.0,0.3063768115942029,nexar_collision_prediction|nexar:00032.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,3,nexar_collision_prediction|nexar:00032.mp4|Q1|0|track:3
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,0,6,2,3,3.0,0.0,0.0,0.29825922311099934,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.43478260869565216,0.0,0.16695652173913045,nexar_collision_prediction|nexar:00032.mp4|Q1|0,UNIT_OUTCOME_WITH_TRACK_WITNESS,6,nexar_collision_prediction|nexar:00032.mp4|Q1|0|track:6
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,1,1,2,47,47.0,0.005369842052460069,2.464153640768722,0.9861778408966037,1.49077783991578,0.0,0.0,0.0,0.0,0.9714285714285714,0.2222222222222222,1.0,0.8695652173913043,1.0,0.8126432022084196,nexar_collision_prediction|nexar:00032.mp4|Q1|1,UNIT_OUTCOME_WITH_TRACK_WITNESS,1,nexar_collision_prediction|nexar:00032.mp4|Q1|1|track:1
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,1,2,2,17,17.0,0.2416512668132771,0.5550981989986695,0.3683613642098498,0.27185720018158255,0.0,0.0,0.0,0.0,0.8571428571428571,0.9444444444444444,0.25,0.6956521739130435,0.16666666666666666,0.5827812284334023,nexar_collision_prediction|nexar:00032.mp4|Q1|1,UNIT_OUTCOME_WITH_TRACK_WITNESS,2,nexar_collision_prediction|nexar:00032.mp4|Q1|1|track:2
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,1,6,2,11,11.0,0.02752554416656515,0.2216190640316674,0.3789672385461421,0.13084118110425286,0.0,0.0,0.0,0.0,0.7571428571428571,0.6111111111111112,0.041666666666666664,0.7391304347826086,0.041666666666666664,0.438143547273982,nexar_collision_prediction|nexar:00032.mp4|Q1|1,UNIT_OUTCOME_WITH_TRACK_WITNESS,6,nexar_collision_prediction|nexar:00032.mp4|Q1|1|track:6
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,1,20,2,1,1.0,0.0,0.0,0.32112363755096646,0.0,0.0,0.0,0.0,0.0,0.12857142857142856,0.0,0.0,0.5217391304347826,0.0,0.13006211180124222,nexar_collision_prediction|nexar:00032.mp4|Q1|1,UNIT_OUTCOME_WITH_TRACK_WITNESS,20,nexar_collision_prediction|nexar:00032.mp4|Q1|1|track:20
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,2,1,2,44,44.0,0.008274108171462987,1.030791554763129,0.9878238222521355,0.610941628696018,0.0,0.0,0.0,0.0,0.9428571428571428,0.4444444444444444,0.6666666666666666,0.9565217391304348,0.6666666666666666,0.735431331953071,nexar_collision_prediction|nexar:00032.mp4|Q1|2,UNIT_OUTCOME_WITH_TRACK_WITNESS,1,nexar_collision_prediction|nexar:00032.mp4|Q1|2|track:1
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,2,11,2,7,7.0,0.26029013097286086,0.6867224784296765,0.6046083182848907,0.38778299195233734,0.0,0.0,0.0,0.0,0.6,1.0,0.3333333333333333,0.782608695652174,0.4583333333333333,0.6348550724637682,nexar_collision_prediction|nexar:00032.mp4|Q1|2,UNIT_OUTCOME_WITH_TRACK_WITNESS,11,nexar_collision_prediction|nexar:00032.mp4|Q1|2|track:11
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,3,1,2,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.08,nexar_collision_prediction|nexar:00032.mp4|Q1|3,UNIT_OUTCOME_WITH_TRACK_WITNESS,1,nexar_collision_prediction|nexar:00032.mp4|Q1|3|track:1
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,3,2,2,5,5.0,0.0,0.43736216842034853,0.0,0.2784051119615121,0.0,0.0,0.0,0.0,0.5285714285714286,0.0,0.125,0.0,0.25,0.18071428571428572,nexar_collision_prediction|nexar:00032.mp4|Q1|3,UNIT_OUTCOME_WITH_TRACK_WITNESS,2,nexar_collision_prediction|nexar:00032.mp4|Q1|3|track:2
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,3,3,2,19,19.0,0.004935145378112699,0.38588249535577956,0.9921044300060384,0.1847097575487075,0.0,0.0,0.0,0.0,0.9,0.16666666666666666,0.08333333333333333,1.0,0.08333333333333333,0.44666666666666666,nexar_collision_prediction|nexar:00032.mp4|Q1|3,UNIT_OUTCOME_WITH_TRACK_WITNESS,3,nexar_collision_prediction|nexar:00032.mp4|Q1|3|track:3
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,3,4,2,2,2.0,0.0,0.9381848201924297,0.15778813595873847,0.4922955753458426,0.0,0.0,0.0,0.0,0.3,0.0,0.5833333333333334,0.30434782608695654,0.5833333333333334,0.3542028985507247,nexar_collision_prediction|nexar:00032.mp4|Q1|3,UNIT_OUTCOME_WITH_TRACK_WITNESS,4,nexar_collision_prediction|nexar:00032.mp4|Q1|3|track:4
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,3,36,7,10,10.0,0.07682595960795915,0.8470239870260761,0.0,0.46212262283189964,0.0,0.0,0.0,0.0,0.7142857142857143,0.8888888888888888,0.5416666666666666,0.0,0.5416666666666666,0.5373015873015873,nexar_collision_prediction|nexar:00032.mp4|Q1|3,UNIT_OUTCOME_WITH_TRACK_WITNESS,36,nexar_collision_prediction|nexar:00032.mp4|Q1|3|track:36
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,3,45,2,8,8.0,0.06545460224151757,0.6972920269314197,0.0865244447456886,0.3338786252362545,0.0,0.0,0.0,0.0,0.6428571428571429,0.8333333333333334,0.375,0.13043478260869565,0.3333333333333333,0.462991718426501,nexar_collision_prediction|nexar:00032.mp4|Q1|3,UNIT_OUTCOME_WITH_TRACK_WITNESS,45,nexar_collision_prediction|nexar:00032.mp4|Q1|3|track:45
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,3,48,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12857142857142856,0.0,0.0,0.0,0.0,0.02571428571428571,nexar_collision_prediction|nexar:00032.mp4|Q1|3,UNIT_OUTCOME_WITH_TRACK_WITNESS,48,nexar_collision_prediction|nexar:00032.mp4|Q1|3|track:48
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,3,49,2,5,5.0,0.0,1.3978588278481594,0.0,0.7438234381896965,0.0,0.0,0.0,0.0,0.5285714285714286,0.0,0.75,0.0,0.7083333333333334,0.3973809523809524,nexar_collision_prediction|nexar:00032.mp4|Q1|3,UNIT_OUTCOME_WITH_TRACK_WITNESS,49,nexar_collision_prediction|nexar:00032.mp4|Q1|3|track:49
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,3,52,2,4,4.0,0.0,0.7600842238378623,0.15249525285415885,0.35241500819932625,0.0,0.0,0.0,0.0,0.4714285714285714,0.0,0.5,0.17391304347826086,0.375,0.30406832298136643,nexar_collision_prediction|nexar:00032.mp4|Q1|3,UNIT_OUTCOME_WITH_TRACK_WITNESS,52,nexar_collision_prediction|nexar:00032.mp4|Q1|3|track:52
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,3,53,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12857142857142856,0.0,0.0,0.0,0.0,0.02571428571428571,nexar_collision_prediction|nexar:00032.mp4|Q1|3,UNIT_OUTCOME_WITH_TRACK_WITNESS,53,nexar_collision_prediction|nexar:00032.mp4|Q1|3|track:53
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,3,57,2,11,11.0,0.0,0.9961512031298564,0.1551832493994213,0.5033729616809083,0.0,0.0,0.0,0.0,0.7571428571428571,0.0,0.625,0.2608695652173913,0.625,0.45360248447204976,nexar_collision_prediction|nexar:00032.mp4|Q1|3,UNIT_OUTCOME_WITH_TRACK_WITNESS,57,nexar_collision_prediction|nexar:00032.mp4|Q1|3|track:57
nexar_collision_prediction,nexar:00032.mp4,358959d649c8d8384d00e2b004ea1cd4114ed535921c44f40f71e092fe023897,model_train,nexar:00032.mp4,Q1,3,58,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12857142857142856,0.0,0.0,0.0,0.0,0.02571428571428571,nexar_collision_prediction|nexar:00032.mp4|Q1|3,UNIT_OUTCOME_WITH_TRACK_WITNESS,58,nexar_collision_prediction|nexar:00032.mp4|Q1|3|track:58
